order_id,customer_id,restaurant_name,food_item,category,order_time,delivery_time,delivery_area,order_status,rating,review,order_value,delivery_partner,order_date,order_hour,order_day,order_day_name,order_day_of_week,is_weekend,peak_hour_label,delivery_delay,clean_review,clean_review_no_stop,sentiment_polarity,sentiment_subjectivity,sentiment_category
OD12753,CUST2215,Burger Bistro,Crispy Chicken Burger,Fast Food,2026-05-18 20:47:40,,Hsr Layout,Cancelled,,Delivery address was outside the delivery radius,250,DP_177,2026-05-18,20,Monday,Monday,0,0,Dinner Peak,,delivery address was outside the delivery radius,address outside radius,0.0,0.05,Neutral
OD12754,CUST3221,Bella Italia,Veg Arrabiata Penne Pasta,Italian,2026-05-26 20:29:35,44.0,Indiranagar,Delivered,3.0,Average food. Nothing special.,330,DP_133,2026-05-26,20,Tuesday,Tuesday,1,0,Dinner Peak,14.0,average food nothing special,average nothing special,0.10357142857142858,0.48571428571428565,Positive
OD12755,CUST3235,Wok & Roll,Veg Spring Rolls (6 pcs),Chinese & Asian,2026-05-09 22:47:10,53.0,Jayanagar,Delivered,2.0,Delivery took almost an hour. Unhappy.,370,DP_123,2026-05-09,22,Saturday,Saturday,5,1,Dinner Peak,23.0,delivery took almost an hour unhappy,took almost hour unhappy,-0.6,0.9,Negative
OD12756,CUST3352,The Golden Dosa,Rava Kesari & Dosa Combo,South Indian,2026-05-02 17:07:12,31.0,Marathahalli,Delivered,5.0,"Amazing food, super fast delivery!",190,DP_125,2026-05-02,17,Saturday,Saturday,5,1,Off-Peak,1.0,amazing food super fast delivery,amazing super fast,0.37777777777777777,0.7222222222222222,Positive
OD12757,CUST3141,Wok & Roll,Chicken Fried Rice & Manchurian,Chinese & Asian,2026-05-23 09:34:16,30.0,Koramangala,Delivered,5.0,"Perfect taste, clean packaging, and polite delivery partner.",630,DP_189,2026-05-23,9,Saturday,Saturday,5,1,Off-Peak,0.0,perfect taste clean packaging and polite delivery partner,perfect taste clean packaging polite,0.6833333333333333,0.8500000000000001,Positive
OD12758,CUST2721,Bella Italia,Chicken Alfredo Pasta,Italian,2026-05-24 18:00:23,29.0,Btm Layout,Delivered,5.0,"Delivered way before time, packaging was excellent!",760,DP_170,2026-05-24,18,Sunday,Sunday,6,1,Off-Peak,0.0,delivered way before time packaging was excellent,way time packaging excellent,1.0,1.0,Positive
OD12759,CUST2353,Spice Symphony,Tandoori Chicken Half,North Indian,2026-05-03 12:02:44,47.0,Hsr Layout,Delivered,4.0,"Tasty food, but could be a bit warmer.",400,DP_185,2026-05-03,12,Sunday,Sunday,6,1,Lunch Peak,17.0,tasty food but could be a bit warmer,tasty could bit warmer,0.0,0.0,Neutral
OD12760,CUST2311,The Salad Bowl,Greek Salad,Healthy & Salads,2026-05-25 15:28:28,21.0,Btm Layout,Delivered,5.0,"Delivered way before time, packaging was excellent!",260,DP_157,2026-05-25,15,Monday,Monday,0,0,Off-Peak,0.0,delivered way before time packaging was excellent,way time packaging excellent,1.0,1.0,Positive
OD12761,CUST3042,The Golden Dosa,Filter Coffee & Upma,South Indian,2026-05-14 22:40:45,40.0,Malleshwaram,Delivered,2.0,Delivery took almost an hour. Unhappy.,150,DP_197,2026-05-14,22,Thursday,Thursday,3,0,Dinner Peak,10.0,delivery took almost an hour unhappy,took almost hour unhappy,-0.6,0.9,Negative
OD12762,CUST2550,Tandoori Nights,Butter Chicken Combo Meal,North Indian,2026-05-12 14:56:31,43.0,Hsr Layout,Delivered,3.0,Prompt delivery but taste was average.,380,DP_194,2026-05-12,14,Tuesday,Tuesday,1,0,Lunch Peak,13.0,prompt delivery but taste was average,prompt taste average,-0.15,0.39999999999999997,Negative
OD12763,CUST2010,Burger Bistro,Crispy Chicken Burger,Fast Food,2026-05-17 18:48:11,25.0,Indiranagar,Delivered,4.0,"Tasty food, but could be a bit warmer.",260,DP_125,2026-05-17,18,Sunday,Sunday,6,1,Off-Peak,0.0,tasty food but could be a bit warmer,tasty could bit warmer,0.0,0.0,Neutral
OD12764,CUST2220,Sweet Retreat,Sizzling Brownie,Desserts,2026-04-28 21:35:43,43.0,Whitefield,Delivered,2.0,The item delivered was incorrect and lukewarm.,220,DP_125,2026-04-28,21,Tuesday,Tuesday,1,0,Dinner Peak,13.0,the item delivered was incorrect and lukewarm,item incorrect lukewarm,0.0,0.0,Neutral
OD12765,CUST3492,The Golden Dosa,Filter Coffee & Upma,South Indian,2026-05-14 21:10:15,46.0,Btm Layout,Delivered,1.0,The food tasted stale and horrible! Threw it in the trash.,160,DP_118,2026-05-14,21,Thursday,Thursday,3,0,Dinner Peak,16.0,the food tasted stale and horrible threw it in the trash,tasted stale horrible threw trash,-0.75,0.75,Negative
OD12766,CUST3026,Cafe Daybreak,Classic Cold Coffee,Continental & Beverages,2026-04-29 10:17:49,,Whitefield,Cancelled,,Delivery address was outside the delivery radius,190,DP_173,2026-04-29,10,Wednesday,Wednesday,2,0,Off-Peak,,delivery address was outside the delivery radius,address outside radius,0.0,0.05,Neutral
OD12767,CUST3115,The Golden Dosa,Rava Kesari & Dosa Combo,South Indian,2026-05-24 13:51:05,38.0,Indiranagar,Delivered,3.0,"Food was okay, but delivery took some time.",190,DP_187,2026-05-24,13,Sunday,Sunday,6,1,Lunch Peak,8.0,food was okay but delivery took some time,okay took time,0.5,0.5,Positive
OD12768,CUST3466,The Salad Bowl,High-Protein Chicken Salad,Healthy & Salads,2026-05-01 15:41:11,39.0,Hsr Layout,Delivered,4.0,"Tasty food, but could be a bit warmer.",340,DP_140,2026-05-01,15,Friday,Friday,4,1,Off-Peak,9.0,tasty food but could be a bit warmer,tasty could bit warmer,0.0,0.0,Neutral
OD12769,CUST2690,The Golden Dosa,Filter Coffee & Upma,South Indian,2026-05-25 16:41:06,35.0,Whitefield,Delivered,5.0,"Amazing food, super fast delivery!",360,DP_144,2026-05-25,16,Monday,Monday,0,0,Off-Peak,5.0,amazing food super fast delivery,amazing super fast,0.37777777777777777,0.7222222222222222,Positive
OD12770,CUST3085,Bella Italia,Margherita Pizza 10-inch,Italian,2026-05-25 19:59:41,48.0,Indiranagar,Delivered,4.0,Decent portion size and good taste. Recommended.,430,DP_151,2026-05-25,19,Monday,Monday,0,0,Dinner Peak,18.0,decent portion size and good taste recommended,decent portion size good taste recommended,0.4333333333333333,0.6333333333333333,Positive
OD12771,CUST3253,Sweet Retreat,Gulab Jamun (4 pcs),Desserts,2026-05-10 22:03:34,62.0,Whitefield,Delivered,1.0,The food tasted stale and horrible! Threw it in the trash.,150,DP_154,2026-05-10,22,Sunday,Sunday,6,1,Dinner Peak,32.0,the food tasted stale and horrible threw it in the trash,tasted stale horrible threw trash,-0.75,0.75,Negative
OD12772,CUST2233,Bella Italia,Margherita Pizza 10-inch,Italian,2026-05-03 07:43:29,36.0,Koramangala,Delivered,5.0,"Amazing food, super fast delivery!",410,DP_136,2026-05-03,7,Sunday,Sunday,6,1,Off-Peak,6.0,amazing food super fast delivery,amazing super fast,0.37777777777777777,0.7222222222222222,Positive
OD12773,CUST3235,Royal Biryani House,Chicken Dum Biryani,Biryani & Mughlai,2026-05-20 20:11:25,37.0,Indiranagar,Delivered,4.0,Overall great experience. Prompt service.,700,DP_162,2026-05-20,20,Wednesday,Wednesday,2,0,Dinner Peak,7.0,overall great experience prompt service,overall great experience prompt service,0.4,0.375,Positive
OD12774,CUST3009,Bella Italia,Garlic Bread with Cheese,Italian,2026-05-19 19:33:39,33.0,Hsr Layout,Delivered,4.0,Overall great experience. Prompt service.,350,DP_109,2026-05-19,19,Tuesday,Tuesday,1,0,Dinner Peak,3.0,overall great experience prompt service,overall great experience prompt service,0.4,0.375,Positive
OD12775,CUST2357,Royal Biryani House,Chicken Tikka Biryani,Biryani & Mughlai,2026-05-15 17:43:11,24.0,Marathahalli,Delivered,5.0,"Perfect taste, clean packaging, and polite delivery partner.",390,DP_133,2026-05-15,17,Friday,Friday,4,1,Off-Peak,0.0,perfect taste clean packaging and polite delivery partner,perfect taste clean packaging polite,0.6833333333333333,0.8500000000000001,Positive
OD12776,CUST2510,Cafe Daybreak,Hot Chocolate,Continental & Beverages,2026-05-17 09:34:25,29.0,Jayanagar,Delivered,5.0,Best meal ever. Highly recommended!,210,DP_147,2026-05-17,9,Sunday,Sunday,6,1,Off-Peak,0.0,best meal ever highly recommended,best meal ever highly recommended,0.58,0.42000000000000004,Positive
OD12777,CUST3289,Tandoori Nights,Paneer Tikka,North Indian,2026-05-03 15:38:53,50.0,Whitefield,Delivered,2.0,Delivery took almost an hour. Unhappy.,320,DP_162,2026-05-03,15,Sunday,Sunday,6,1,Off-Peak,20.0,delivery took almost an hour unhappy,took almost hour unhappy,-0.6,0.9,Negative
OD12778,CUST3328,Spice Symphony,Dal Makhani with Jeera Rice,North Indian,2026-05-14 18:02:00,42.0,Malleshwaram,Delivered,2.0,Food was cold when it arrived.,600,DP_196,2026-05-14,18,Thursday,Thursday,3,0,Off-Peak,12.0,food was cold when it arrived,cold arrived,-0.6,1.0,Negative
OD12779,CUST3499,Wok & Roll,Veg Hakka Noodles,Chinese & Asian,2026-05-25 08:14:49,33.0,Marathahalli,Delivered,5.0,Outstanding quality! Will definitely order again.,250,DP_176,2026-05-25,8,Monday,Monday,0,0,Off-Peak,3.0,outstanding quality will definitely order again,outstanding quality definitely,0.25,0.6875,Positive
OD12780,CUST2485,The Golden Dosa,Rava Kesari & Dosa Combo,South Indian,2026-04-30 07:19:25,24.0,Indiranagar,Delivered,3.0,"Food was okay, but delivery took some time.",200,DP_112,2026-04-30,7,Thursday,Thursday,3,0,Off-Peak,0.0,food was okay but delivery took some time,okay took time,0.5,0.5,Positive
OD12781,CUST2670,Royal Biryani House,Chicken Dum Biryani,Biryani & Mughlai,2026-05-02 21:24:03,65.0,Whitefield,Delivered,1.0,The food tasted stale and horrible! Threw it in the trash.,710,DP_110,2026-05-02,21,Saturday,Saturday,5,1,Dinner Peak,35.0,the food tasted stale and horrible threw it in the trash,tasted stale horrible threw trash,-0.75,0.75,Negative
OD12782,CUST2474,The Golden Dosa,Onion Uttapam,South Indian,2026-05-01 12:00:04,45.0,Malleshwaram,Delivered,2.0,Delivery took almost an hour. Unhappy.,150,DP_111,2026-05-01,12,Friday,Friday,4,1,Lunch Peak,15.0,delivery took almost an hour unhappy,took almost hour unhappy,-0.6,0.9,Negative
OD12783,CUST2953,Bella Italia,Margherita Pizza 10-inch,Italian,2026-05-17 19:01:35,50.0,Koramangala,Delivered,2.0,Delivery took almost an hour. Unhappy.,400,DP_177,2026-05-17,19,Sunday,Sunday,6,1,Dinner Peak,20.0,delivery took almost an hour unhappy,took almost hour unhappy,-0.6,0.9,Negative
OD12784,CUST2846,Sweet Retreat,Red Velvet Pastry,Desserts,2026-05-04 14:23:05,31.0,Malleshwaram,Delivered,5.0,"Perfect taste, clean packaging, and polite delivery partner.",180,DP_156,2026-05-04,14,Monday,Monday,0,0,Lunch Peak,1.0,perfect taste clean packaging and polite delivery partner,perfect taste clean packaging polite,0.6833333333333333,0.8500000000000001,Positive
OD12785,CUST2058,Royal Biryani House,Mutton Biryani,Biryani & Mughlai,2026-04-30 07:26:20,19.0,Btm Layout,Delivered,5.0,Outstanding quality! Will definitely order again.,950,DP_103,2026-04-30,7,Thursday,Thursday,3,0,Off-Peak,0.0,outstanding quality will definitely order again,outstanding quality definitely,0.25,0.6875,Positive
OD12786,CUST2751,Sweet Retreat,Sizzling Brownie,Desserts,2026-05-15 07:30:05,23.0,Malleshwaram,Delivered,5.0,"Perfect taste, clean packaging, and polite delivery partner.",200,DP_144,2026-05-15,7,Friday,Friday,4,1,Off-Peak,0.0,perfect taste clean packaging and polite delivery partner,perfect taste clean packaging polite,0.6833333333333333,0.8500000000000001,Positive
OD12787,CUST3279,Tandoori Nights,Tandoori Roti Combo,North Indian,2026-04-30 13:29:58,42.0,Koramangala,Delivered,1.0,Unprofessional delivery partner. Very bad experience.,220,DP_152,2026-04-30,13,Thursday,Thursday,3,0,Lunch Peak,12.0,unprofessional delivery partner very bad experience,unprofessional bad experience,-0.6999999999999998,0.6666666666666666,Negative
OD12788,CUST2233,The Golden Dosa,Masala Dosa with Sambar,South Indian,2026-05-06 20:32:19,52.0,Marathahalli,Delivered,1.0,The food tasted stale and horrible! Threw it in the trash.,160,DP_140,2026-05-06,20,Wednesday,Wednesday,2,0,Dinner Peak,22.0,the food tasted stale and horrible threw it in the trash,tasted stale horrible threw trash,-0.75,0.75,Negative
OD12789,CUST2909,The Golden Dosa,Onion Uttapam,South Indian,2026-05-25 21:43:26,52.0,Btm Layout,Delivered,3.0,Average food. Nothing special.,300,DP_177,2026-05-25,21,Monday,Monday,0,0,Dinner Peak,22.0,average food nothing special,average nothing special,0.10357142857142858,0.48571428571428565,Positive
OD12790,CUST3112,Burger Bistro,Chicken Nuggets (9 pcs),Fast Food,2026-04-27 21:41:50,37.0,Koramangala,Delivered,4.0,"Tasty food, but could be a bit warmer.",210,DP_164,2026-04-27,21,Monday,Monday,0,0,Dinner Peak,7.0,tasty food but could be a bit warmer,tasty could bit warmer,0.0,0.0,Neutral
OD12791,CUST3332,Spice Symphony,Butter Chicken & Naan,North Indian,2026-05-14 12:05:42,38.0,Koramangala,Delivered,2.0,"Not worth the price, portion was very small.",380,DP_159,2026-05-14,12,Thursday,Thursday,3,0,Lunch Peak,8.0,not worth the price portion was very small,worth price portion small,0.024999999999999994,0.25,Neutral
OD12792,CUST3203,The Salad Bowl,High-Protein Chicken Salad,Healthy & Salads,2026-04-27 08:04:42,36.0,Marathahalli,Delivered,4.0,Good taste and neat packaging.,920,DP_138,2026-04-27,8,Monday,Monday,0,0,Off-Peak,6.0,good taste and neat packaging,good taste neat packaging,0.7,0.6000000000000001,Positive
OD12793,CUST3454,Sweet Retreat,Kulfi Falooda,Desserts,2026-04-29 11:55:17,37.0,Whitefield,Delivered,5.0,"Perfect taste, clean packaging, and polite delivery partner.",290,DP_135,2026-04-29,11,Wednesday,Wednesday,2,0,Off-Peak,7.0,perfect taste clean packaging and polite delivery partner,perfect taste clean packaging polite,0.6833333333333333,0.8500000000000001,Positive
OD12794,CUST3449,The Golden Dosa,Masala Dosa with Sambar,South Indian,2026-05-06 20:27:09,35.0,Jayanagar,Delivered,2.0,Food was cold when it arrived.,170,DP_197,2026-05-06,20,Wednesday,Wednesday,2,0,Dinner Peak,5.0,food was cold when it arrived,cold arrived,-0.6,1.0,Negative
OD12795,CUST3320,The Salad Bowl,High-Protein Chicken Salad,Healthy & Salads,2026-05-10 21:16:25,52.0,Indiranagar,Delivered,2.0,Taste was disappointing. Packaging was leaked.,310,DP_129,2026-05-10,21,Sunday,Sunday,6,1,Dinner Peak,22.0,taste was disappointing packaging was leaked,taste disappointing packaging leaked,-0.6,0.7,Negative
OD12796,CUST2305,Wok & Roll,Schezwan Noodles,Chinese & Asian,2026-05-01 08:48:31,25.0,Jayanagar,Delivered,3.0,Average food. Nothing special.,510,DP_155,2026-05-01,8,Friday,Friday,4,1,Off-Peak,0.0,average food nothing special,average nothing special,0.10357142857142858,0.48571428571428565,Positive
OD12797,CUST2888,Bella Italia,Garlic Bread with Cheese,Italian,2026-05-21 14:52:18,40.0,Koramangala,Delivered,2.0,The item delivered was incorrect and lukewarm.,170,DP_113,2026-05-21,14,Thursday,Thursday,3,0,Lunch Peak,10.0,the item delivered was incorrect and lukewarm,item incorrect lukewarm,0.0,0.0,Neutral
OD12798,CUST2214,Wok & Roll,Schezwan Noodles,Chinese & Asian,2026-05-21 20:31:34,42.0,Indiranagar,Delivered,2.0,The item delivered was incorrect and lukewarm.,260,DP_182,2026-05-21,20,Thursday,Thursday,3,0,Dinner Peak,12.0,the item delivered was incorrect and lukewarm,item incorrect lukewarm,0.0,0.0,Neutral
OD12799,CUST2658,Sweet Retreat,Sizzling Brownie,Desserts,2026-05-05 10:43:20,,Jayanagar,Cancelled,,Customer cancelled the order,210,DP_182,2026-05-05,10,Tuesday,Tuesday,1,0,Off-Peak,,customer cancelled the order,customer cancelled,0.0,0.0,Neutral
OD12800,CUST3001,Bella Italia,Farmhouse Veg Pizza,Italian,2026-05-08 23:53:41,31.0,Malleshwaram,Delivered,4.0,Decent portion size and good taste. Recommended.,460,DP_132,2026-05-08,23,Friday,Friday,4,1,Off-Peak,1.0,decent portion size and good taste recommended,decent portion size good taste recommended,0.4333333333333333,0.6333333333333333,Positive
OD12801,CUST2738,Royal Biryani House,Veg Hyderabadi Biryani,Biryani & Mughlai,2026-05-23 20:51:55,48.0,Marathahalli,Delivered,4.0,"Tasty food, standard delivery. Satisfactory.",580,DP_107,2026-05-23,20,Saturday,Saturday,5,1,Dinner Peak,18.0,tasty food standard delivery satisfactory,tasty standard satisfactory,0.0,0.0,Neutral
OD12802,CUST2237,Cafe Daybreak,Hot Chocolate,Continental & Beverages,2026-04-27 20:22:10,58.0,Indiranagar,Delivered,2.0,Delivery took almost an hour. Unhappy.,220,DP_142,2026-04-27,20,Monday,Monday,0,0,Dinner Peak,28.0,delivery took almost an hour unhappy,took almost hour unhappy,-0.6,0.9,Negative
OD12803,CUST2990,Tandoori Nights,Paneer Tikka,North Indian,2026-05-01 15:32:03,35.0,Btm Layout,Delivered,4.0,"Tasty food, standard delivery. Satisfactory.",320,DP_127,2026-05-01,15,Friday,Friday,4,1,Off-Peak,5.0,tasty food standard delivery satisfactory,tasty standard satisfactory,0.0,0.0,Neutral
OD12804,CUST2195,The Golden Dosa,Filter Coffee & Upma,South Indian,2026-05-19 20:59:57,51.0,Btm Layout,Delivered,1.0,"Terrible experience, food was completely spilled inside the bag.",150,DP_123,2026-05-19,20,Tuesday,Tuesday,1,0,Dinner Peak,21.0,terrible experience food was completely spilled inside the bag,terrible experience completely spilled inside bag,-0.45,0.7,Negative
OD12805,CUST2054,Cafe Daybreak,Classic Cold Coffee,Continental & Beverages,2026-05-22 12:48:07,59.0,Hsr Layout,Delivered,1.0,The food tasted stale and horrible! Threw it in the trash.,470,DP_186,2026-05-22,12,Friday,Friday,4,1,Lunch Peak,29.0,the food tasted stale and horrible threw it in the trash,tasted stale horrible threw trash,-0.75,0.75,Negative
OD12806,CUST3136,Royal Biryani House,Mutton Biryani,Biryani & Mughlai,2026-05-09 18:08:22,32.0,Indiranagar,Delivered,5.0,Best meal ever. Highly recommended!,470,DP_189,2026-05-09,18,Saturday,Saturday,5,1,Off-Peak,2.0,best meal ever highly recommended,best meal ever highly recommended,0.58,0.42000000000000004,Positive
OD12807,CUST2253,The Salad Bowl,Quinoa Avocado Salad,Healthy & Salads,2026-05-05 09:17:50,,Hsr Layout,Cancelled,,Delivery address was outside the delivery radius,340,DP_164,2026-05-05,9,Tuesday,Tuesday,1,0,Off-Peak,,delivery address was outside the delivery radius,address outside radius,0.0,0.05,Neutral
OD12808,CUST2387,Royal Biryani House,Mutton Biryani,Biryani & Mughlai,2026-05-12 21:11:58,36.0,Koramangala,Delivered,5.0,"Amazing food, super fast delivery!",500,DP_187,2026-05-12,21,Tuesday,Tuesday,1,0,Dinner Peak,6.0,amazing food super fast delivery,amazing super fast,0.37777777777777777,0.7222222222222222,Positive
OD12809,CUST2900,Tandoori Nights,Paneer Tikka,North Indian,2026-05-17 18:04:39,40.0,Jayanagar,Delivered,4.0,Decent portion size and good taste. Recommended.,600,DP_119,2026-05-17,18,Sunday,Sunday,6,1,Off-Peak,10.0,decent portion size and good taste recommended,decent portion size good taste recommended,0.4333333333333333,0.6333333333333333,Positive
OD12810,CUST2279,Burger Bistro,Crispy Chicken Burger,Fast Food,2026-05-15 14:44:54,44.0,Malleshwaram,Delivered,2.0,"Not worth the price, portion was very small.",650,DP_164,2026-05-15,14,Friday,Friday,4,1,Lunch Peak,14.0,not worth the price portion was very small,worth price portion small,0.024999999999999994,0.25,Neutral
OD12811,CUST2432,Sweet Retreat,Kulfi Falooda,Desserts,2026-05-20 19:27:43,41.0,Koramangala,Delivered,3.0,Average food. Nothing special.,160,DP_117,2026-05-20,19,Wednesday,Wednesday,2,0,Dinner Peak,11.0,average food nothing special,average nothing special,0.10357142857142858,0.48571428571428565,Positive
