order_id,customer_id,restaurant_name,food_item,category,order_time,delivery_time,delivery_area,order_status,rating,review,order_value,delivery_partner
OD12388,CUST2959,The Golden Dosa,Rava Kesari & Dosa Combo,South Indian,2026-05-18 21:22:43,45,Marathahalli,Delivered,3,Average food. Nothing special.,190,DP_193
OD12389,CUST2922,Cafe Daybreak,Classic Cold Coffee,Continental & Beverages,2026-05-13 21:34:51,63,HSR Layout,Delivered,1,Worst service! Delivered extremely late and completely cold.,200,DP_183
OD12390,CUST2080,Sweet Retreat,Red Velvet Pastry,Desserts,2026-04-27 20:39:19,34,Malleshwaram,Delivered,5,"Amazing food, super fast delivery!",170,DP_198
OD12391,CUST3410,Sweet Retreat,Gulab Jamun (4 pcs),Desserts,2026-05-05 09:56:01,19,Jayanagar,Delivered,5,Best meal ever. Highly recommended!,120,DP_171
OD12392,CUST2527,Bella Italia,Chicken Alfredo Pasta,Italian,2026-05-06 21:31:03,38,Jayanagar,Delivered,5,"Amazing food, super fast delivery!",1110,DP_173
OD12393,CUST2241,Cafe Daybreak,Paneer Tikka Sandwich,Continental & Beverages,2026-05-02 14:49:03,31,Jayanagar,Delivered,5,Best meal ever. Highly recommended!,210,DP_185
OD12394,CUST3351,The Salad Bowl,Fresh Fruit Bowl,Healthy & Salads,2026-05-05 19:51:43,45,Indiranagar,Delivered,3,"Food was okay, but delivery took some time.",230,DP_197
OD12395,CUST3052,The Golden Dosa,Onion Uttapam,South Indian,2026-05-23 19:18:29,52,Indiranagar,Delivered,1,The food tasted stale and horrible! Threw it in the trash.,160,DP_137
OD12396,CUST2122,The Golden Dosa,Filter Coffee & Upma,South Indian,2026-05-04 09:16:59,33,Marathahalli,Delivered,5,"Amazing food, super fast delivery!",150,DP_189
OD12397,CUST2341,Sweet Retreat,Gulab Jamun (4 pcs),Desserts,2026-05-04 13:57:48,28,Malleshwaram,Delivered,4,"Tasty food, standard delivery. Satisfactory.",150,DP_135
OD12398,CUST2961,Bella Italia,Margherita Pizza 10-inch,Italian,2026-05-01 13:56:41,34,HSR Layout,Delivered,4,Good taste and neat packaging.,1180,DP_127
OD12399,CUST3213,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-05-04 20:41:37,54,Whitefield,Delivered,4,Good taste and neat packaging.,340,DP_107
OD12400,CUST3383,Bella Italia,Veg Arrabiata Penne Pasta,Italian,2026-05-11 20:15:47,50,Marathahalli,Delivered,3,Packaging could have been better. Average taste.,360,DP_126
OD12401,CUST2246,The Golden Dosa,Onion Uttapam,South Indian,2026-05-16 19:39:19,37,Jayanagar,Delivered,3,Portion size was small for the price.,170,DP_195
OD12402,CUST2645,Wok & Roll,Chilli Chicken Gravy,Chinese & Asian,2026-05-01 15:08:46,35,Marathahalli,Delivered,4,"Tasty food, standard delivery. Satisfactory.",320,DP_108
OD12403,CUST2637,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-05-14 14:14:52,46,Marathahalli,Delivered,2,The item delivered was incorrect and lukewarm.,350,DP_166
OD12404,CUST2683,Royal Biryani House,Chicken Tikka Biryani,Biryani & Mughlai,2026-05-22 18:02:55,29,Malleshwaram,Delivered,3,The food was decent but arrived a bit cold.,400,DP_192
OD12405,CUST2924,Wok & Roll,Schezwan Noodles,Chinese & Asian,2026-05-08 12:45:44,44,Malleshwaram,Delivered,1,"Terrible experience, food was completely spilled inside the bag.",270,DP_164
OD12406,CUST2800,Bella Italia,Garlic Bread with Cheese,Italian,2026-05-22 07:27:00,32,BTM Layout,Delivered,4,"Tasty food, but could be a bit warmer.",190,DP_173
OD12407,CUST3376,Sweet Retreat,Gulab Jamun (4 pcs),Desserts,2026-05-15 13:56:52,63,Marathahalli,Delivered,2,Food was cold when it arrived.,230,DP_184
OD12408,CUST2046,Bella Italia,Margherita Pizza 10-inch,Italian,2026-05-08 20:38:27,48,Indiranagar,Delivered,1,The food tasted stale and horrible! Threw it in the trash.,420,DP_112
OD12409,CUST2290,Bella Italia,Farmhouse Veg Pizza,Italian,2026-05-01 14:57:50,44,Koramangala,Delivered,3,Average food. Nothing special.,450,DP_191
OD12410,CUST2446,Royal Biryani House,Veg Hyderabadi Biryani,Biryani & Mughlai,2026-05-19 20:19:15,34,Jayanagar,Delivered,4,"Tasty food, standard delivery. Satisfactory.",310,DP_135
OD12411,CUST2498,The Salad Bowl,Caesar Salad,Healthy & Salads,2026-05-05 19:46:16,59,Marathahalli,Delivered,1,Missing items in my order and food was cold. Avoid this place!,290,DP_140
OD12412,CUST3039,The Golden Dosa,Idli Vada Combo,South Indian,2026-05-12 20:18:43,40,HSR Layout,Delivered,5,Outstanding quality! Will definitely order again.,130,DP_157
OD12413,CUST3399,Bella Italia,Margherita Pizza 10-inch,Italian,2026-05-18 21:30:24,46,Koramangala,Delivered,2,Delivery took almost an hour. Unhappy.,410,DP_160
OD12414,CUST2083,Bella Italia,Farmhouse Veg Pizza,Italian,2026-05-02 19:14:32,49,Koramangala,Delivered,2,"Too spicy, couldn't eat it. Disappointed.",460,DP_116
OD12415,CUST3090,Tandoori Nights,Paneer Tikka,North Indian,2026-05-07 19:10:50,47,HSR Layout,Delivered,2,"Too spicy, couldn't eat it. Disappointed.",320,DP_157
OD12416,CUST2423,Tandoori Nights,Paneer Tikka,North Indian,2026-05-21 13:40:56,41,Malleshwaram,Delivered,2,"Too spicy, couldn't eat it. Disappointed.",320,DP_125
OD12417,CUST3246,The Salad Bowl,Fresh Fruit Bowl,Healthy & Salads,2026-04-27 11:00:31,17,Malleshwaram,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",220,DP_197
OD12418,CUST3284,Bella Italia,Garlic Bread with Cheese,Italian,2026-05-26 21:13:55,,Malleshwaram,Cancelled,,Customer cancelled the order,200,DP_109
OD12419,CUST2731,Sweet Retreat,Red Velvet Pastry,Desserts,2026-04-27 19:35:12,40,Koramangala,Delivered,3,Portion size was small for the price.,170,DP_172
OD12420,CUST2106,Sweet Retreat,Kulfi Falooda,Desserts,2026-05-24 21:14:06,56,HSR Layout,Delivered,1,"Terrible experience, food was completely spilled inside the bag.",160,DP_179
OD12421,CUST2697,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-05-08 19:53:57,38,Indiranagar,Delivered,5,Outstanding quality! Will definitely order again.,370,DP_168
OD12422,CUST2354,Spice Symphony,Kadhai Paneer with Roti,North Indian,2026-05-02 22:07:33,38,Jayanagar,Delivered,4,"Tasty food, but could be a bit warmer.",360,DP_145
OD12423,CUST2481,Wok & Roll,Veg Hakka Noodles,Chinese & Asian,2026-04-30 17:28:50,17,Indiranagar,Delivered,4,Decent portion size and good taste. Recommended.,490,DP_126
OD12424,CUST3077,Cafe Daybreak,Club Sandwich,Continental & Beverages,2026-05-06 22:29:21,43,Indiranagar,Delivered,3,Average food. Nothing special.,230,DP_122
OD12425,CUST2097,Sweet Retreat,Kulfi Falooda,Desserts,2026-05-08 18:50:31,55,Marathahalli,Delivered,4,Overall great experience. Prompt service.,180,DP_144
OD12426,CUST3178,The Golden Dosa,Rava Kesari & Dosa Combo,South Indian,2026-05-26 17:57:15,27,BTM Layout,Delivered,4,Satisfied with the delivery speed and quality.,190,DP_153
OD12427,CUST2365,Cafe Daybreak,Paneer Tikka Sandwich,Continental & Beverages,2026-04-30 13:44:08,38,Indiranagar,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",590,DP_140
OD12428,CUST2664,Spice Symphony,Dal Makhani with Jeera Rice,North Indian,2026-05-25 15:42:12,26,Jayanagar,Delivered,4,Overall great experience. Prompt service.,590,DP_178
OD12429,CUST2219,The Salad Bowl,Greek Salad,Healthy & Salads,2026-05-25 20:43:56,46,BTM Layout,Delivered,3,Prompt delivery but taste was average.,250,DP_173
OD12430,CUST2155,The Golden Dosa,Masala Dosa with Sambar,South Indian,2026-05-01 23:18:05,28,Malleshwaram,Delivered,3,"Food was okay, but delivery took some time.",170,DP_180
OD12431,CUST2931,Sweet Retreat,Chocolate Lava Cake,Desserts,2026-05-03 21:07:27,58,Jayanagar,Delivered,1,The food tasted stale and horrible! Threw it in the trash.,170,DP_146
OD12432,CUST2899,Cafe Daybreak,Club Sandwich,Continental & Beverages,2026-05-12 19:12:24,67,Marathahalli,Delivered,1,"Terrible experience, food was completely spilled inside the bag.",230,DP_109
OD12433,CUST2366,The Salad Bowl,Fresh Fruit Bowl,Healthy & Salads,2026-05-21 20:14:42,42,HSR Layout,Delivered,4,Overall great experience. Prompt service.,200,DP_161
OD12434,CUST2798,Sweet Retreat,Red Velvet Pastry,Desserts,2026-04-27 06:49:21,28,Malleshwaram,Delivered,5,"Delivered way before time, packaging was excellent!",480,DP_185
OD12435,CUST2236,Burger Bistro,Crispy Chicken Burger,Fast Food,2026-05-21 15:01:00,27,Indiranagar,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",250,DP_143
OD12436,CUST3241,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-05-26 22:52:40,46,BTM Layout,Delivered,2,"Not worth the price, portion was very small.",360,DP_144
OD12437,CUST3500,Cafe Daybreak,Hot Chocolate,Continental & Beverages,2026-05-22 17:01:47,24,Malleshwaram,Delivered,5,Best meal ever. Highly recommended!,220,DP_106
OD12438,CUST2204,Bella Italia,Chicken Alfredo Pasta,Italian,2026-04-28 20:46:37,55,Koramangala,Delivered,3,Portion size was small for the price.,410,DP_194
OD12439,CUST2404,The Salad Bowl,Fresh Fruit Bowl,Healthy & Salads,2026-05-26 20:27:11,50,Koramangala,Delivered,2,The item delivered was incorrect and lukewarm.,230,DP_146
OD12440,CUST2666,Bella Italia,Veg Arrabiata Penne Pasta,Italian,2026-05-13 12:48:34,28,Malleshwaram,Delivered,4,"Tasty food, but could be a bit warmer.",670,DP_140
OD12441,CUST3286,The Golden Dosa,Rava Kesari & Dosa Combo,South Indian,2026-05-03 20:43:36,46,HSR Layout,Delivered,3,Prompt delivery but taste was average.,200,DP_111
OD12442,CUST3074,Royal Biryani House,Chicken Dum Biryani,Biryani & Mughlai,2026-05-19 21:13:55,39,HSR Layout,Delivered,5,"Delivered way before time, packaging was excellent!",350,DP_185
OD12443,CUST2530,Burger Bistro,Chicken Nuggets (9 pcs),Fast Food,2026-05-23 21:17:07,53,Malleshwaram,Delivered,3,Prompt delivery but taste was average.,240,DP_184
OD12444,CUST3207,Wok & Roll,Veg Spring Rolls (6 pcs),Chinese & Asian,2026-05-23 20:23:28,73,BTM Layout,Delivered,1,Unprofessional delivery partner. Very bad experience.,180,DP_163
OD12445,CUST2971,The Salad Bowl,Greek Salad,Healthy & Salads,2026-05-09 07:22:08,38,Indiranagar,Delivered,5,Best meal ever. Highly recommended!,270,DP_165
OD12446,CUST2637,Burger Bistro,Spicy Paneer Wrap,Fast Food,2026-04-28 13:39:34,52,Malleshwaram,Delivered,3,Portion size was small for the price.,380,DP_168
OD12447,CUST2565,Royal Biryani House,Mutton Biryani,Biryani & Mughlai,2026-05-14 14:02:26,50,HSR Layout,Delivered,3,Prompt delivery but taste was average.,470,DP_177
OD12448,CUST2885,Bella Italia,Margherita Pizza 10-inch,Italian,2026-05-10 21:27:12,37,Indiranagar,Delivered,5,"Delivered way before time, packaging was excellent!",430,DP_132
OD12449,CUST3427,Wok & Roll,Veg Spring Rolls (6 pcs),Chinese & Asian,2026-04-27 21:06:58,45,Koramangala,Delivered,3,Prompt delivery but taste was average.,350,DP_166
OD12450,CUST3090,Burger Bistro,Spicy Paneer Wrap,Fast Food,2026-05-19 13:09:36,33,BTM Layout,Delivered,4,Satisfied with the delivery speed and quality.,220,DP_114
OD12451,CUST2519,Burger Bistro,Chicken Nuggets (9 pcs),Fast Food,2026-05-26 17:36:56,32,Whitefield,Delivered,3,The food was decent but arrived a bit cold.,220,DP_184
OD12452,CUST2495,Burger Bistro,Spicy Paneer Wrap,Fast Food,2026-05-10 22:15:42,84,Whitefield,Delivered,1,Missing items in my order and food was cold. Avoid this place!,590,DP_170
OD12453,CUST3361,Bella Italia,Margherita Pizza 10-inch,Italian,2026-05-18 15:02:44,31,Koramangala,Delivered,2,The item delivered was incorrect and lukewarm.,410,DP_177
OD12454,CUST2886,Royal Biryani House,Veg Hyderabadi Biryani,Biryani & Mughlai,2026-05-10 20:10:37,78,Whitefield,Delivered,1,Unprofessional delivery partner. Very bad experience.,600,DP_151
OD12455,CUST2240,Sweet Retreat,Kulfi Falooda,Desserts,2026-05-20 21:56:03,64,Koramangala,Delivered,1,Missing items in my order and food was cold. Avoid this place!,180,DP_101
OD12456,CUST2158,Tandoori Nights,Chicken Seekh Kebab,North Indian,2026-05-20 20:08:53,45,Indiranagar,Delivered,4,"Tasty food, but could be a bit warmer.",350,DP_125
OD12457,CUST2255,Burger Bistro,Classic Cheese Burger & Fries,Fast Food,2026-05-20 20:10:52,35,Jayanagar,Delivered,5,"Amazing food, super fast delivery!",280,DP_193
OD12458,CUST2801,Burger Bistro,Chicken Nuggets (9 pcs),Fast Food,2026-05-18 14:33:09,34,Jayanagar,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",220,DP_125
OD12459,CUST3103,The Golden Dosa,Rava Kesari & Dosa Combo,South Indian,2026-05-07 13:54:38,44,Jayanagar,Delivered,4,Overall great experience. Prompt service.,170,DP_109
OD12460,CUST3084,Bella Italia,Chicken Alfredo Pasta,Italian,2026-05-05 14:48:47,68,Whitefield,Delivered,1,"Terrible experience, food was completely spilled inside the bag.",400,DP_195
OD12461,CUST3311,Tandoori Nights,Butter Chicken Combo Meal,North Indian,2026-05-05 00:59:50,35,Whitefield,Delivered,5,Best meal ever. Highly recommended!,380,DP_112
OD12462,CUST2198,Cafe Daybreak,Iced Latte,Continental & Beverages,2026-05-04 22:08:48,47,Malleshwaram,Delivered,3,Portion size was small for the price.,200,DP_161
OD12463,CUST2527,Sweet Retreat,Sizzling Brownie,Desserts,2026-05-12 22:21:20,30,Jayanagar,Delivered,5,Best meal ever. Highly recommended!,210,DP_172
OD12464,CUST2833,The Salad Bowl,Caesar Salad,Healthy & Salads,2026-05-22 20:47:55,50,HSR Layout,Delivered,2,Food was cold when it arrived.,270,DP_178
OD12465,CUST2709,Spice Symphony,Butter Chicken & Naan,North Indian,2026-05-04 19:36:03,55,BTM Layout,Delivered,2,Taste was disappointing. Packaging was leaked.,390,DP_121
OD12466,CUST3319,Burger Bistro,Loaded Nachos,Fast Food,2026-05-12 12:45:56,35,Koramangala,Delivered,3,The food was decent but arrived a bit cold.,260,DP_117
OD12467,CUST3230,The Golden Dosa,Idli Vada Combo,South Indian,2026-05-15 20:23:20,37,Malleshwaram,Delivered,4,Satisfied with the delivery speed and quality.,340,DP_186
OD12468,CUST3380,Royal Biryani House,Mutton Biryani,Biryani & Mughlai,2026-05-20 20:38:05,47,Indiranagar,Delivered,3,Portion size was small for the price.,500,DP_101
OD12469,CUST2442,The Salad Bowl,High-Protein Chicken Salad,Healthy & Salads,2026-05-20 20:51:50,36,BTM Layout,Delivered,4,"Tasty food, standard delivery. Satisfactory.",320,DP_176
OD12470,CUST2016,Spice Symphony,Tandoori Chicken Half,North Indian,2026-05-11 15:32:15,28,Marathahalli,Delivered,3,Prompt delivery but taste was average.,410,DP_121
OD12471,CUST2914,Cafe Daybreak,Hot Chocolate,Continental & Beverages,2026-05-26 12:34:48,29,Marathahalli,Delivered,5,"Amazing food, super fast delivery!",190,DP_128
OD12472,CUST3364,The Salad Bowl,Quinoa Avocado Salad,Healthy & Salads,2026-05-20 21:41:30,37,Malleshwaram,Delivered,4,Satisfied with the delivery speed and quality.,350,DP_143
OD12473,CUST2340,Cafe Daybreak,Hot Chocolate,Continental & Beverages,2026-05-05 20:40:13,65,Whitefield,Delivered,1,Awful experience! Delayed by over an hour and no response.,530,DP_124
OD12474,CUST2847,Cafe Daybreak,Hot Chocolate,Continental & Beverages,2026-05-20 15:12:21,22,Koramangala,Delivered,5,"Amazing food, super fast delivery!",360,DP_160
OD12475,CUST3055,Burger Bistro,Classic Cheese Burger & Fries,Fast Food,2026-05-18 15:45:52,27,Marathahalli,Delivered,4,Good taste and neat packaging.,290,DP_175
OD12476,CUST3312,Wok & Roll,Chicken Fried Rice & Manchurian,Chinese & Asian,2026-05-15 21:47:17,31,Jayanagar,Delivered,5,Outstanding quality! Will definitely order again.,330,DP_182
OD12477,CUST2668,The Golden Dosa,Rava Kesari & Dosa Combo,South Indian,2026-05-17 14:46:12,38,Malleshwaram,Delivered,5,"Amazing food, super fast delivery!",200,DP_183
OD12478,CUST2584,Royal Biryani House,Egg Biryani,Biryani & Mughlai,2026-05-24 18:34:04,30,Whitefield,Delivered,5,"Amazing food, super fast delivery!",280,DP_163
OD12479,CUST3270,Wok & Roll,Schezwan Noodles,Chinese & Asian,2026-05-18 12:09:10,36,Marathahalli,Delivered,3,Prompt delivery but taste was average.,260,DP_105
OD12480,CUST2534,Spice Symphony,Tandoori Chicken Half,North Indian,2026-04-28 21:29:34,64,Whitefield,Delivered,1,Awful experience! Delayed by over an hour and no response.,800,DP_185
OD12481,CUST3278,Spice Symphony,Butter Chicken & Naan,North Indian,2026-05-06 13:27:25,34,BTM Layout,Delivered,4,Good taste and neat packaging.,1100,DP_178
OD12482,CUST3393,Tandoori Nights,Malai Kofta & Lachha Paratha,North Indian,2026-05-25 20:22:57,37,Indiranagar,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",380,DP_168
OD12483,CUST2875,Royal Biryani House,Chicken Tikka Biryani,Biryani & Mughlai,2026-05-15 20:09:13,48,HSR Layout,Delivered,1,Awful experience! Delayed by over an hour and no response.,390,DP_142
OD12484,CUST2846,Cafe Daybreak,Classic Cold Coffee,Continental & Beverages,2026-05-20 20:29:11,,Whitefield,Cancelled,,Delivery partner could not be assigned due to heavy rain,200,DP_200
OD12485,CUST2519,Bella Italia,Farmhouse Veg Pizza,Italian,2026-04-30 22:19:38,63,BTM Layout,Delivered,1,Missing items in my order and food was cold. Avoid this place!,440,DP_112
OD12486,CUST2346,Cafe Daybreak,Classic Cold Coffee,Continental & Beverages,2026-05-16 22:17:16,47,Jayanagar,Delivered,1,"Terrible experience, food was completely spilled inside the bag.",200,DP_103
OD12487,CUST3449,Burger Bistro,Chicken Nuggets (9 pcs),Fast Food,2026-05-05 07:35:34,35,Whitefield,Delivered,5,Outstanding quality! Will definitely order again.,410,DP_190
OD12488,CUST3116,Spice Symphony,Butter Chicken & Naan,North Indian,2026-05-10 19:51:08,68,Whitefield,Delivered,1,Worst service! Delivered extremely late and completely cold.,380,DP_164
OD12489,CUST2187,Royal Biryani House,Mutton Biryani,Biryani & Mughlai,2026-05-03 09:48:23,21,HSR Layout,Delivered,5,Outstanding quality! Will definitely order again.,920,DP_104
OD12490,CUST2443,The Golden Dosa,Idli Vada Combo,South Indian,2026-05-18 12:04:18,33,Indiranagar,Delivered,4,"Tasty food, but could be a bit warmer.",150,DP_176
OD12491,CUST2501,The Golden Dosa,Filter Coffee & Upma,South Indian,2026-04-28 21:11:39,39,Marathahalli,Delivered,4,Satisfied with the delivery speed and quality.,160,DP_178
OD12492,CUST3302,Burger Bistro,Chicken Nuggets (9 pcs),Fast Food,2026-04-27 20:41:37,47,Koramangala,Delivered,1,The food tasted stale and horrible! Threw it in the trash.,400,DP_160
OD12493,CUST2603,Bella Italia,Garlic Bread with Cheese,Italian,2026-05-13 21:30:07,53,Marathahalli,Delivered,3,Prompt delivery but taste was average.,180,DP_110
OD12494,CUST2237,The Golden Dosa,Onion Uttapam,South Indian,2026-05-19 19:00:08,47,Malleshwaram,Delivered,2,Food was cold when it arrived.,410,DP_119
OD12495,CUST2096,Tandoori Nights,Paneer Tikka,North Indian,2026-05-14 22:12:18,47,Koramangala,Delivered,3,The food was decent but arrived a bit cold.,300,DP_123
OD12496,CUST2026,Spice Symphony,Dal Makhani with Jeera Rice,North Indian,2026-05-19 08:14:08,33,Marathahalli,Delivered,5,Outstanding quality! Will definitely order again.,590,DP_124
OD12497,CUST3343,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-05-11 19:46:18,43,HSR Layout,Delivered,3,The food was decent but arrived a bit cold.,340,DP_168
OD12498,CUST2055,The Golden Dosa,Masala Dosa with Sambar,South Indian,2026-05-10 23:29:50,23,BTM Layout,Delivered,5,Outstanding quality! Will definitely order again.,140,DP_195
OD12499,CUST3039,The Salad Bowl,High-Protein Chicken Salad,Healthy & Salads,2026-05-21 05:10:02,20,Jayanagar,Delivered,4,Overall great experience. Prompt service.,340,DP_111
OD12500,CUST2428,Spice Symphony,Dal Makhani with Jeera Rice,North Indian,2026-05-03 08:33:17,36,Koramangala,Delivered,5,"Extremely satisfied, delivered hot and fresh!",580,DP_108
